id	GDM	ec	abundance	jitter_group	jitter_position
SL_5_86	Control	2.3.1.41	3.1021e-05	2	-0.19
SL_5_87	Control	2.3.1.41	0.000199316	2	-0.19
SL_5_88	Control	2.3.1.41	5.61624e-05	2	-0.19
SL_5_89	Control	2.3.1.41	0.000172927	2	-0.19
SL_5_90	Control	2.3.1.41	9.08113e-05	2	-0.19
SL_5_91	Control	2.3.1.41	0.000121879	2	-0.19
SL_5_92	Control	2.3.1.41	0.00029285	2	-0.19
SL_5_93	Control	2.3.1.41	0.000237997	2	-0.19
SL_5_94	Control	2.3.1.41	2.07723e-05	2	-0.19
SL_5_95	Control	2.3.1.41	2.49082e-05	2	-0.19
SL_5_96	Control	2.3.1.41	2.09224e-05	2	-0.19
SL_5_97	Control	2.3.1.41	0.0001328	2	-0.19
SL_5_98	Control	2.3.1.41	3.98957e-05	2	-0.19
SL_5_99	Control	2.3.1.41	0.000448956	2	-0.19
SL_6_01	Control	2.3.1.41	0.000296838	2	-0.19
SL_6_02	Control	2.3.1.41	0.000445589	2	-0.19
SL_6_03	Control	2.3.1.41	1.2978e-05	2	-0.19
SL_6_04	Control	2.3.1.41	0.000127319	2	-0.19
SL_6_05	Control	2.3.1.41	0.000151059	2	-0.19
SL_6_06	Control	2.3.1.41	2.87852e-05	2	-0.19
SL_6_07	Control	2.3.1.41	0.000272715	2	-0.19
SL_6_08	Control	2.3.1.41	5.52021e-05	2	-0.19
SL_6_09	Control	2.3.1.41	9.58265e-06	2	-0.19
SL_6_10	Control	2.3.1.41	0.000174108	2	-0.19
SL_6_100	Control	2.3.1.41	6.43995e-05	2	-0.19
SL_6_11	Control	2.3.1.41	0.00022801	2	-0.19
SL_6_12	Control	2.3.1.41	0.000243982	2	-0.19
SL_6_13	Control	2.3.1.41	8.74709e-05	2	-0.19
SL_6_14	Control	2.3.1.41	5.49114e-05	2	-0.19
SL_6_15	Control	2.3.1.41	0.000231383	2	-0.19
SL_6_16	Control	2.3.1.41	0.000127143	2	-0.19
SL_6_17	Control	2.3.1.41	0.000120512	2	-0.19
SL_6_18	Control	2.3.1.41	4.88722e-05	2	-0.19
SL_6_19	Control	2.3.1.41	0.000115436	2	-0.19
SL_6_20	Control	2.3.1.41	0.00010097	2	-0.19
SL_6_21	Control	2.3.1.41	9.02998e-05	2	-0.19
SL_6_22	GDM	2.3.1.41	3.27927e-05	2	0.19
SL_6_23	Control	2.3.1.41	5.06859e-05	2	-0.19
SL_6_24	Control	2.3.1.41	0.000195786	2	-0.19
SL_6_25	Control	2.3.1.41	5.94168e-05	2	-0.19
SL_6_26	Control	2.3.1.41	1.86906e-05	2	-0.19
SL_6_27	Control	2.3.1.41	6.9661e-05	2	-0.19
SL_6_28	Control	2.3.1.41	0.000121268	2	-0.19
SL_6_29	Control	2.3.1.41	5.88011e-05	2	-0.19
SL_6_30	Control	2.3.1.41	0.000157228	2	-0.19
SL_6_31	Control	2.3.1.41	6.10624e-05	2	-0.19
SL_6_32	Control	2.3.1.41	8.48372e-05	2	-0.19
SL_6_33	Control	2.3.1.41	3.63197e-05	2	-0.19
SL_6_34	Control	2.3.1.41	3.51098e-05	2	-0.19
SL_6_35	Control	2.3.1.41	0.000109114	2	-0.19
SL_6_36	Control	2.3.1.41	0.000152982	2	-0.19
SL_6_37	Control	2.3.1.41	1.87007e-05	2	-0.19
SL_6_38	Control	2.3.1.41	0.000318496	2	-0.19
SL_6_39	Control	2.3.1.41	4.08229e-05	2	-0.19
SL_6_40	Control	2.3.1.41	0.000125684	2	-0.19
SL_6_41	Control	2.3.1.41	2.65311e-05	2	-0.19
SL_6_42	Control	2.3.1.41	0.000188069	2	-0.19
SL_6_43	Control	2.3.1.41	6.51635e-05	2	-0.19
SL_6_44	Control	2.3.1.41	0.000106794	2	-0.19
SL_6_45	Control	2.3.1.41	2.17735e-05	2	-0.19
SL_6_46	Control	2.3.1.41	3.64466e-05	2	-0.19
SL_6_47	Control	2.3.1.41	5.96376e-05	2	-0.19
SL_6_48	Control	2.3.1.41	0.000279979	2	-0.19
SL_6_49	Control	2.3.1.41	0.000126784	2	-0.19
SL_6_50	Control	2.3.1.41	0.000153413	2	-0.19
SL_6_51	Control	2.3.1.41	0.000228608	2	-0.19
SL_6_52	Control	2.3.1.41	0.000135726	2	-0.19
SL_6_53	Control	2.3.1.41	5.11046e-05	2	-0.19
SL_6_54	Control	2.3.1.41	5.01324e-05	2	-0.19
SL_6_55	Control	2.3.1.41	6.76615e-05	2	-0.19
SL_6_57	Control	2.3.1.41	0.000137304	2	-0.19
SL_6_58	Control	2.3.1.41	5.52955e-05	2	-0.19
SL_6_59	Control	2.3.1.41	9.69757e-05	2	-0.19
SL_6_60	Control	2.3.1.41	2.62381e-05	2	-0.19
SL_6_61	Control	2.3.1.41	2.09712e-05	2	-0.19
SL_6_62	Control	2.3.1.41	5.75656e-05	2	-0.19
SL_6_63	Control	2.3.1.41	4.22801e-05	2	-0.19
SL_6_64	Control	2.3.1.41	3.596e-05	2	-0.19
SL_6_65	Control	2.3.1.41	4.31936e-05	2	-0.19
SL_6_66	Control	2.3.1.41	6.3087e-05	2	-0.19
SL_6_67	Control	2.3.1.41	4.15006e-05	2	-0.19
SL_6_68	Control	2.3.1.41	9.39409e-05	2	-0.19
SL_6_69	Control	2.3.1.41	1.08704e-05	2	-0.19
SL_6_70	Control	2.3.1.41	0.000124418	2	-0.19
SL_6_71	Control	2.3.1.41	0.000121151	2	-0.19
SL_6_72	Control	2.3.1.41	2.16884e-05	2	-0.19
SL_6_73	Control	2.3.1.41	8.90285e-05	2	-0.19
SL_6_74	Control	2.3.1.41	5.38844e-05	2	-0.19
SL_6_75	Control	2.3.1.41	1.3475e-05	2	-0.19
SL_6_76	Control	2.3.1.41	0.000182758	2	-0.19
SL_6_78	Control	2.3.1.41	8.66529e-05	2	-0.19
SL_6_79	Control	2.3.1.41	6.16964e-05	2	-0.19
SL_6_80	Control	2.3.1.41	4.00777e-05	2	-0.19
SL_6_81	Control	2.3.1.41	0.000495781	2	-0.19
SL_6_82	Control	2.3.1.41	4.82172e-05	2	-0.19
SL_6_83	Control	2.3.1.41	3.49919e-05	2	-0.19
SL_6_84	Control	2.3.1.41	6.75106e-05	2	-0.19
SL_6_85	Control	2.3.1.41	0.00037935	2	-0.19
SL_6_86	Control	2.3.1.41	0.000136655	2	-0.19
SL_6_87	Control	2.3.1.41	0.000139269	2	-0.19
SL_6_88	Control	2.3.1.41	1.37728e-05	2	-0.19
SL_6_89	Control	2.3.1.41	9.64814e-05	2	-0.19
SL_6_90	Control	2.3.1.41	1.68112e-05	2	-0.19
SL_6_91	Control	2.3.1.41	4.94941e-05	2	-0.19
SL_6_92	Control	2.3.1.41	2.7996e-05	2	-0.19
SL_6_93	Control	2.3.1.41	3.60157e-05	2	-0.19
SL_6_94	Control	2.3.1.41	2.03714e-05	2	-0.19
SL_6_95	Control	2.3.1.41	6.8413e-05	2	-0.19
SL_6_96	Control	2.3.1.41	6.95508e-05	2	-0.19
SL_6_97	Control	2.3.1.41	3.16604e-05	2	-0.19
SL_6_98	Control	2.3.1.41	3.42004e-05	2	-0.19
SL_6_99	Control	2.3.1.41	1.16622e-05	2	-0.19
SL_7_01	Control	2.3.1.41	5.45936e-05	2	-0.19
SL_7_02	Control	2.3.1.41	7.19495e-06	2	-0.19
SL_7_03	Control	2.3.1.41	0.000125562	2	-0.19
SL_7_04	Control	2.3.1.41	0.000115848	2	-0.19
SL_7_05	Control	2.3.1.41	0.000119187	2	-0.19
SL_7_06	Control	2.3.1.41	4.78099e-05	2	-0.19
SL_7_07	Control	2.3.1.41	9.49074e-05	2	-0.19
SL_7_08	Control	2.3.1.41	0.000110206	2	-0.19
SL_7_09	Control	2.3.1.41	2.49077e-05	2	-0.19
SL_7_10	Control	2.3.1.41	0.00013872	2	-0.19
SL_7_11	Control	2.3.1.41	6.18825e-05	2	-0.19
SL_7_12	Control	2.3.1.41	0.000157429	2	-0.19
SL_7_13	Control	2.3.1.41	8.98411e-05	2	-0.19
SL_7_14	Control	2.3.1.41	0.000136851	2	-0.19
SL_7_15	Control	2.3.1.41	0.00030538	2	-0.19
SL_7_16	Control	2.3.1.41	7.49036e-05	2	-0.19
SL_7_17	Control	2.3.1.41	1.56815e-05	2	-0.19
SL_7_18	Control	2.3.1.41	6.35559e-05	2	-0.19
SL_7_19	Control	2.3.1.41	0.000157146	2	-0.19
SL_7_20	Control	2.3.1.41	0.00013708	2	-0.19
SL_7_21	Control	2.3.1.41	6.26104e-05	2	-0.19
SL_7_22	Control	2.3.1.41	4.51544e-05	2	-0.19
SL_7_23	Control	2.3.1.41	0.000136641	2	-0.19
SL_7_25	Control	2.3.1.41	0.000314367	2	-0.19
SL_7_26	Control	2.3.1.41	0.000147485	2	-0.19
SL_7_27	Control	2.3.1.41	0.000767069	2	-0.19
SL_7_28	Control	2.3.1.41	3.60687e-05	2	-0.19
SL_7_29	Control	2.3.1.41	0.000103703	2	-0.19
SL_7_30	Control	2.3.1.41	0.0001021	2	-0.19
SL_7_31	Control	2.3.1.41	0.000270085	2	-0.19
SL_7_32	Control	2.3.1.41	0.000129101	2	-0.19
SL_7_33	Control	2.3.1.41	9.42585e-05	2	-0.19
SL_7_34	Control	2.3.1.41	0.000176301	2	-0.19
SL_7_35	Control	2.3.1.41	1.3796e-05	2	-0.19
SL_7_36	Control	2.3.1.41	1.47314e-05	2	-0.19
SL_7_37	Control	2.3.1.41	0.000170643	2	-0.19
SL_7_38	Control	2.3.1.41	2.52779e-05	2	-0.19
SL_7_39	Control	2.3.1.41	0.000123535	2	-0.19
SL_7_40	Control	2.3.1.41	4.39996e-05	2	-0.19
SL_7_41	Control	2.3.1.41	5.76357e-05	2	-0.19
SL_7_42	Control	2.3.1.41	4.01707e-05	2	-0.19
SL_7_43	Control	2.3.1.41	3.13151e-05	2	-0.19
SL_7_44	Control	2.3.1.41	7.55829e-05	2	-0.19
SL_7_45	Control	2.3.1.41	5.83449e-05	2	-0.19
SL_7_46	Control	2.3.1.41	0.000190058	2	-0.19
SL_7_47	Control	2.3.1.41	4.93809e-06	2	-0.19
SL_7_54	Control	2.3.1.41	2.27694e-05	2	-0.19
SL_7_55	Control	2.3.1.41	4.53722e-05	2	-0.19
SL_7_56	Control	2.3.1.41	0.000986112	2	-0.19
SL_7_57	Control	2.3.1.41	7.8071e-05	2	-0.19
SL_7_58	Control	2.3.1.41	0.000417689	2	-0.19
SL_7_59	Control	2.3.1.41	9.03738e-05	2	-0.19
SL_7_60	Control	2.3.1.41	5.99819e-05	2	-0.19
SL_7_61	Control	2.3.1.41	9.22797e-05	2	-0.19
SL_7_62	Control	2.3.1.41	6.93815e-05	2	-0.19
SL_7_63	Control	2.3.1.41	3.09346e-05	2	-0.19
SL_7_64	Control	2.3.1.41	4.30711e-05	2	-0.19
SL_7_65	Control	2.3.1.41	4.37254e-05	2	-0.19
SL_7_66	Control	2.3.1.41	0.000125801	2	-0.19
SL_7_67	Control	2.3.1.41	4.34964e-05	2	-0.19
SL_7_68	Control	2.3.1.41	4.994e-05	2	-0.19
SL_7_69	GDM	2.3.1.41	3.19657e-05	2	0.19
SL_7_70	Control	2.3.1.41	3.05828e-05	2	-0.19
SL_7_71	Control	2.3.1.41	5.18224e-05	2	-0.19
SL_7_72	Control	2.3.1.41	0.000101582	2	-0.19
SL_7_73	Control	2.3.1.41	8.62059e-05	2	-0.19
SL_7_74	Control	2.3.1.41	8.85334e-05	2	-0.19
SL_7_75	Control	2.3.1.41	0.000140301	2	-0.19
SL_7_76	Control	2.3.1.41	1.42861e-05	2	-0.19
SL_7_77	Control	2.3.1.41	4.51265e-05	2	-0.19
SL_7_78	Control	2.3.1.41	2.48105e-05	2	-0.19
SL_7_79	Control	2.3.1.41	4.05319e-05	2	-0.19
SL_7_80	Control	2.3.1.41	0.000110762	2	-0.19
SL_7_81	Control	2.3.1.41	0.000127238	2	-0.19
SL_7_82	Control	2.3.1.41	8.89001e-06	2	-0.19
SL_7_83	Control	2.3.1.41	0.000122423	2	-0.19
SL_7_84	GDM	2.3.1.41	0.000100056	2	0.19
SL_7_85	GDM	2.3.1.41	8.38435e-05	2	0.19
SL_7_86	Control	2.3.1.41	6.44248e-05	2	-0.19
SL_7_87	Control	2.3.1.41	0.000769583	2	-0.19
SL_7_88	Control	2.3.1.41	0.000333648	2	-0.19
SL_7_89	Control	2.3.1.41	8.92361e-05	2	-0.19
1_1	Control	4.2.1.59	0.00175371	3	-0.19
1_10	GDM	4.2.1.59	0.00147033	3	0.19
1_100	Control	4.2.1.59	0.00151456	3	-0.19
1_101	Control	4.2.1.59	0.00145162	3	-0.19
1_102	GDM	4.2.1.59	0.00128826	3	0.19
1_103	Control	4.2.1.59	0.00150677	3	-0.19
1_104	GDM	4.2.1.59	0.00176708	3	0.19
1_105	Control	4.2.1.59	0.000780138	3	-0.19
1_106	Control	4.2.1.59	0.00158922	3	-0.19
1_107	GDM	4.2.1.59	0.00116583	3	0.19
1_108	Control	4.2.1.59	0.0012329	3	-0.19
1_109	GDM	4.2.1.59	0.0013895	3	0.19
1_11	GDM	4.2.1.59	0.00213842	3	0.19
1_110	GDM	4.2.1.59	0.00180447	3	0.19
1_111	Control	4.2.1.59	0.00161791	3	-0.19
1_112	GDM	4.2.1.59	0.00122071	3	0.19
1_113	Control	4.2.1.59	0.00134296	3	-0.19
1_114	GDM	4.2.1.59	0.00148601	3	0.19
1_115	Control	4.2.1.59	0.00169649	3	-0.19
1_116	GDM	4.2.1.59	0.00107593	3	0.19
1_117	Control	4.2.1.59	0.00160479	3	-0.19
1_118	GDM	4.2.1.59	0.00131413	3	0.19
1_119	Control	4.2.1.59	0.00124557	3	-0.19
1_12	GDM	4.2.1.59	0.00145259	3	0.19
1_120	GDM	4.2.1.59	0.0017741	3	0.19
1_121	GDM	4.2.1.59	0.00144073	3	0.19
1_122	GDM	4.2.1.59	0.00101962	3	0.19
1_123	Control	4.2.1.59	0.00150713	3	-0.19
1_124	Control	4.2.1.59	0.00191779	3	-0.19
1_125	Control	4.2.1.59	0.00125846	3	-0.19
1_126	GDM	4.2.1.59	0.000880994	3	0.19
1_127	Control	4.2.1.59	0.00159002	3	-0.19
1_128	GDM	4.2.1.59	0.00133136	3	0.19
1_129	Control	4.2.1.59	0.00160405	3	-0.19
1_13	Control	4.2.1.59	0.00145073	3	-0.19
1_130	GDM	4.2.1.59	0.00157864	3	0.19
1_131	Control	4.2.1.59	0.00176936	3	-0.19
1_132	GDM	4.2.1.59	0.00137249	3	0.19
1_133	Control	4.2.1.59	0.00161018	3	-0.19
1_134	GDM	4.2.1.59	0.00128622	3	0.19
1_135	GDM	4.2.1.59	0.0018031	3	0.19
1_136	GDM	4.2.1.59	0.00166902	3	0.19
1_137	Control	4.2.1.59	0.00143705	3	-0.19
1_138	GDM	4.2.1.59	0.00168414	3	0.19
1_139	Control	4.2.1.59	0.00170398	3	-0.19
1_14	Control	4.2.1.59	0.00170373	3	-0.19
1_140	Control	4.2.1.59	0.00154162	3	-0.19
1_141	Control	4.2.1.59	0.00168205	3	-0.19
1_142	Control	4.2.1.59	0.00217833	3	-0.19
1_143	GDM	4.2.1.59	0.00157501	3	0.19
1_144	Control	4.2.1.59	0.0016666	3	-0.19
1_145	Control	4.2.1.59	0.00182708	3	-0.19
1_146	GDM	4.2.1.59	0.00172043	3	0.19
1_147	GDM	4.2.1.59	0.0014761	3	0.19
1_148	GDM	4.2.1.59	0.00146673	3	0.19
1_149	Control	4.2.1.59	0.00160551	3	-0.19
1_15	GDM	4.2.1.59	0.00153258	3	0.19
1_150	Control	4.2.1.59	0.00161243	3	-0.19
1_151	GDM	4.2.1.59	0.00120234	3	0.19
1_152	GDM	4.2.1.59	0.00114527	3	0.19
1_153	GDM	4.2.1.59	0.00132898	3	0.19
1_154	Control	4.2.1.59	0.0016511	3	-0.19
1_155	GDM	4.2.1.59	0.00151199	3	0.19
1_156	Control	4.2.1.59	0.000791455	3	-0.19
1_157	GDM	4.2.1.59	0.00160112	3	0.19
1_158	GDM	4.2.1.59	0.00115657	3	0.19
1_159	Control	4.2.1.59	0.00139669	3	-0.19
1_16	Control	4.2.1.59	0.00167862	3	-0.19
1_160	GDM	4.2.1.59	0.00171184	3	0.19
1_161	GDM	4.2.1.59	0.00170448	3	0.19
1_162	Control	4.2.1.59	0.00160392	3	-0.19
1_163	GDM	4.2.1.59	0.00176074	3	0.19
1_164	GDM	4.2.1.59	0.00164512	3	0.19
1_165	Control	4.2.1.59	0.00129587	3	-0.19
1_166	Control	4.2.1.59	0.00152902	3	-0.19
1_167	Control	4.2.1.59	0.00171784	3	-0.19
1_168	GDM	4.2.1.59	0.00178433	3	0.19
1_169	Control	4.2.1.59	0.00172837	3	-0.19
1_17	Control	4.2.1.59	0.00158983	3	-0.19
1_170	Control	4.2.1.59	0.0014556	3	-0.19
1_171	GDM	4.2.1.59	0.00158516	3	0.19
1_172	Control	4.2.1.59	0.00186692	3	-0.19
1_173	GDM	4.2.1.59	0.000899168	3	0.19
1_174	Control	4.2.1.59	0.000785046	3	-0.19
1_175	GDM	4.2.1.59	0.000848232	3	0.19
1_176	GDM	4.2.1.59	0.00165751	3	0.19
1_177	GDM	4.2.1.59	0.0011724	3	0.19
1_178	Control	4.2.1.59	0.00138147	3	-0.19
1_179	GDM	4.2.1.59	0.00101669	3	0.19
1_18	Control	4.2.1.59	0.00127121	3	-0.19
1_180	GDM	4.2.1.59	0.000601209	3	0.19
1_181	Control	4.2.1.59	0.00164552	3	-0.19
1_182	GDM	4.2.1.59	0.00152734	3	0.19
1_183	Control	4.2.1.59	0.0013549	3	-0.19
1_184	Control	4.2.1.59	0.0017823	3	-0.19
1_185	Control	4.2.1.59	0.0013552	3	-0.19
1_186	Control	4.2.1.59	0.00129334	3	-0.19
1_187	GDM	4.2.1.59	0.00178275	3	0.19
1_188	GDM	4.2.1.59	0.00120904	3	0.19
1_189	Control	4.2.1.59	0.0015117	3	-0.19
1_19	GDM	4.2.1.59	0.00128408	3	0.19
1_190	Control	4.2.1.59	0.000877876	3	-0.19
1_191	GDM	4.2.1.59	0.0012273	3	0.19
1_192	GDM	4.2.1.59	0.00159557	3	0.19
1_193	Control	4.2.1.59	0.00150728	3	-0.19
1_194	Control	4.2.1.59	0.00163326	3	-0.19
1_195	GDM	4.2.1.59	0.00160756	3	0.19
1_197	GDM	4.2.1.59	0.000592712	3	0.19
1_199	GDM	4.2.1.59	0.00146419	3	0.19
1_2	GDM	4.2.1.59	0.00165421	3	0.19
1_20	GDM	4.2.1.59	0.00171029	3	0.19
1_200	GDM	4.2.1.59	0.00159086	3	0.19
1_201	GDM	4.2.1.59	0.00156613	3	0.19
1_202	Control	4.2.1.59	0.00174123	3	-0.19
1_203	Control	4.2.1.59	0.00166316	3	-0.19
1_204	GDM	4.2.1.59	0.000753183	3	0.19
1_205	Control	4.2.1.59	0.00131278	3	-0.19
1_206	GDM	4.2.1.59	0.00136915	3	0.19
1_207	Control	4.2.1.59	0.00164165	3	-0.19
1_208	Control	4.2.1.59	0.00150397	3	-0.19
1_209	GDM	4.2.1.59	0.0015118	3	0.19
1_21	Control	4.2.1.59	0.000832768	3	-0.19
1_210	GDM	4.2.1.59	0.001347	3	0.19
1_211	Control	4.2.1.59	0.00184547	3	-0.19
1_212	GDM	4.2.1.59	0.00186044	3	0.19
1_213	Control	4.2.1.59	0.00165511	3	-0.19
1_214	GDM	4.2.1.59	0.00188955	3	0.19
1_215	Control	4.2.1.59	0.00184541	3	-0.19
1_216	GDM	4.2.1.59	0.0017296	3	0.19
1_217	GDM	4.2.1.59	0.00071373	3	0.19
1_218	Control	4.2.1.59	0.0017854	3	-0.19
1_219	GDM	4.2.1.59	0.000379352	3	0.19
1_22	GDM	4.2.1.59	0.00100205	3	0.19
1_220	GDM	4.2.1.59	0.000782676	3	0.19
1_221	GDM	4.2.1.59	0.000403956	3	0.19
1_222	Control	4.2.1.59	0.000844862	3	-0.19
1_223	Control	4.2.1.59	0.00141655	3	-0.19
1_224	Control	4.2.1.59	0.00153088	3	-0.19
1_225	GDM	4.2.1.59	0.00195491	3	0.19
1_226	Control	4.2.1.59	0.00146352	3	-0.19
1_227	Control	4.2.1.59	0.00170807	3	-0.19
1_228	GDM	4.2.1.59	0.00135034	3	0.19
1_229	GDM	4.2.1.59	0.00115654	3	0.19
1_23	GDM	4.2.1.59	0.00162586	3	0.19
1_230	Control	4.2.1.59	0.00162724	3	-0.19
1_231	Control	4.2.1.59	0.00102977	3	-0.19
1_232	Control	4.2.1.59	0.00153796	3	-0.19
1_233	GDM	4.2.1.59	0.00143351	3	0.19
1_234	Control	4.2.1.59	0.0016607	3	-0.19
1_235	Control	4.2.1.59	0.00148236	3	-0.19
1_236	GDM	4.2.1.59	0.00171885	3	0.19
1_237	Control	4.2.1.59	0.00176101	3	-0.19
1_238	Control	4.2.1.59	0.00116901	3	-0.19
1_239	Control	4.2.1.59	0.00136508	3	-0.19
1_240	GDM	4.2.1.59	0.00146897	3	0.19
1_241	Control	4.2.1.59	0.00210664	3	-0.19
1_242	Control	4.2.1.59	0.00159577	3	-0.19
1_25	GDM	4.2.1.59	0.00162659	3	0.19
1_26	Control	4.2.1.59	0.00145801	3	-0.19
1_27	Control	4.2.1.59	0.00170009	3	-0.19
1_28	GDM	4.2.1.59	0.00126262	3	0.19
1_29	Control	4.2.1.59	0.00126036	3	-0.19
1_3	GDM	4.2.1.59	0.00147313	3	0.19
1_30	GDM	4.2.1.59	0.000577898	3	0.19
1_31	Control	4.2.1.59	0.00165546	3	-0.19
1_32	GDM	4.2.1.59	0.000918314	3	0.19
1_33	Control	4.2.1.59	0.00149482	3	-0.19
1_34	Control	4.2.1.59	0.00132799	3	-0.19
1_35	GDM	4.2.1.59	0.00194995	3	0.19
1_36	Control	4.2.1.59	0.00162195	3	-0.19
1_37	GDM	4.2.1.59	0.00153103	3	0.19
1_38	Control	4.2.1.59	0.0013396	3	-0.19
1_39	GDM	4.2.1.59	0.00162739	3	0.19
1_4	Control	4.2.1.59	0.00147226	3	-0.19
1_40	GDM	4.2.1.59	0.00152267	3	0.19
1_41	Control	4.2.1.59	0.00155729	3	-0.19
1_42	GDM	4.2.1.59	0.00134341	3	0.19
1_43	GDM	4.2.1.59	0.00161225	3	0.19
1_44	Control	4.2.1.59	0.00175305	3	-0.19
1_45	GDM	4.2.1.59	0.00176381	3	0.19
1_46	Control	4.2.1.59	0.00153445	3	-0.19
1_47	GDM	4.2.1.59	0.00158459	3	0.19
1_48	Control	4.2.1.59	0.000968979	3	-0.19
1_49	Control	4.2.1.59	0.0015708	3	-0.19
1_5	GDM	4.2.1.59	0.00184982	3	0.19
1_50	GDM	4.2.1.59	0.00170696	3	0.19
1_51	Control	4.2.1.59	0.00156058	3	-0.19
1_52	GDM	4.2.1.59	0.00183808	3	0.19
1_53	Control	4.2.1.59	0.00161344	3	-0.19
1_54	GDM	4.2.1.59	0.00141967	3	0.19
1_55	Control	4.2.1.59	0.00161336	3	-0.19
1_56	GDM	4.2.1.59	0.00144189	3	0.19
1_57	Control	4.2.1.59	0.00136356	3	-0.19
1_58	GDM	4.2.1.59	0.0018824	3	0.19
1_59	Control	4.2.1.59	0.00157983	3	-0.19
1_6	Control	4.2.1.59	0.00126898	3	-0.19
1_60	GDM	4.2.1.59	0.00159411	3	0.19
1_61	Control	4.2.1.59	0.0014296	3	-0.19
1_62	GDM	4.2.1.59	0.00148455	3	0.19
1_63	Control	4.2.1.59	0.00171507	3	-0.19
1_64	GDM	4.2.1.59	0.00177729	3	0.19
1_65	Control	4.2.1.59	0.00114412	3	-0.19
1_66	GDM	4.2.1.59	0.00164092	3	0.19
1_67	GDM	4.2.1.59	0.00155444	3	0.19
1_68	Control	4.2.1.59	0.00120044	3	-0.19
1_69	Control	4.2.1.59	0.00149273	3	-0.19
1_7	GDM	4.2.1.59	0.00259477	3	0.19
1_70	GDM	4.2.1.59	0.00102201	3	0.19
1_71	Control	4.2.1.59	0.00162555	3	-0.19
1_72	Control	4.2.1.59	0.00127122	3	-0.19
1_73	GDM	4.2.1.59	0.00150291	3	0.19
1_74	GDM	4.2.1.59	0.00093477	3	0.19
1_75	Control	4.2.1.59	0.00159947	3	-0.19
1_77	Control	4.2.1.59	0.00182901	3	-0.19
1_78	GDM	4.2.1.59	0.00167666	3	0.19
1_79	Control	4.2.1.59	0.00169465	3	-0.19
1_8	Control	4.2.1.59	0.00138643	3	-0.19
1_80	GDM	4.2.1.59	0.00176596	3	0.19
1_81	GDM	4.2.1.59	0.00187773	3	0.19
1_82	GDM	4.2.1.59	0.00172497	3	0.19
1_83	GDM	4.2.1.59	0.00132834	3	0.19
1_84	GDM	4.2.1.59	0.00174549	3	0.19
1_85	Control	4.2.1.59	0.00187334	3	-0.19
1_86	Control	4.2.1.59	0.00168652	3	-0.19
1_87	Control	4.2.1.59	0.00162366	3	-0.19
1_88	Control	4.2.1.59	0.0017062	3	-0.19
1_89	Control	4.2.1.59	0.000936934	3	-0.19
1_9	Control	4.2.1.59	0.00131877	3	-0.19
1_90	Control	4.2.1.59	0.00157117	3	-0.19
1_91	GDM	4.2.1.59	0.00168723	3	0.19
1_92	GDM	4.2.1.59	0.00109448	3	0.19
1_93	Control	4.2.1.59	0.0010011	3	-0.19
1_94	Control	4.2.1.59	0.00162961	3	-0.19
1_95	Control	4.2.1.59	0.00147416	3	-0.19
1_96	GDM	4.2.1.59	0.00138352	3	0.19
1_97	GDM	4.2.1.59	0.00175114	3	0.19
1_98	GDM	4.2.1.59	0.0017116	3	0.19
1_99	GDM	4.2.1.59	0.00181159	3	0.19
SL_1_01	Control	4.2.1.59	0.000979833	3	-0.19
SL_1_02	GDM	4.2.1.59	0.0013576	3	0.19
SL_1_03	Control	4.2.1.59	0.00168811	3	-0.19
SL_1_04	GDM	4.2.1.59	0.00125211	3	0.19
SL_1_05	Control	4.2.1.59	0.001226	3	-0.19
SL_1_08	Control	4.2.1.59	0.00152365	3	-0.19
SL_1_09	Control	4.2.1.59	0.00149651	3	-0.19
SL_1_11	GDM	4.2.1.59	0.00121625	3	0.19
SL_1_14	GDM	4.2.1.59	0.00131588	3	0.19
SL_1_15	GDM	4.2.1.59	0.00126032	3	0.19
SL_1_16	Control	4.2.1.59	0.00114833	3	-0.19
SL_1_18	Control	4.2.1.59	0.00147205	3	-0.19
SL_1_20	Control	4.2.1.59	0.000889597	3	-0.19
SL_1_22	Control	4.2.1.59	0.00141178	3	-0.19
SL_1_23	GDM	4.2.1.59	0.00152538	3	0.19
SL_1_24	Control	4.2.1.59	0.00141582	3	-0.19
SL_1_25	Control	4.2.1.59	0.00144135	3	-0.19
SL_1_26	GDM	4.2.1.59	0.00156771	3	0.19
SL_1_30	GDM	4.2.1.59	0.00127492	3	0.19
SL_1_31	GDM	4.2.1.59	0.00140007	3	0.19
SL_1_33	Control	4.2.1.59	0.00130959	3	-0.19
SL_1_34	Control	4.2.1.59	0.00184376	3	-0.19
SL_1_35	GDM	4.2.1.59	0.00139232	3	0.19
SL_1_38	GDM	4.2.1.59	0.00168529	3	0.19
SL_1_40	Control	4.2.1.59	0.00148592	3	-0.19
SL_1_41	Control	4.2.1.59	0.001635	3	-0.19
SL_1_44	Control	4.2.1.59	0.00135937	3	-0.19
SL_1_46	Control	4.2.1.59	0.00171794	3	-0.19
SL_1_47	Control	4.2.1.59	0.00140047	3	-0.19
SL_1_48	Control	4.2.1.59	0.00115515	3	-0.19
SL_1_49	Control	4.2.1.59	0.000948624	3	-0.19
SL_1_51	Control	4.2.1.59	0.0015792	3	-0.19
SL_1_61	Control	4.2.1.59	0.00173934	3	-0.19
SL_1_63	Control	4.2.1.59	0.00122838	3	-0.19
